sim,Strategy,Cost,QALYs,NMB
106,MenACWY,4504.738678042557,3882.4500694724416,194117998.73494405
106,MenACWY_MenB,17107.860590023654,3882.4500694724416,194105395.61303207
106,MenABCWY,6466.738387939233,3882.4500694724416,194116036.73523414
107,MenC,2548.3742933568606,4445.92203685969,222293553.46869114
107,MenACWY,5185.778527512901,4445.92203685969,222290916.064457
107,MenACWY_MenB,22262.31656195451,4445.92203685969,222273839.52642253
107,MenABCWY,7286.327345712238,4445.92203685969,222288815.5156388
108,MenC,2418.110621319565,4561.69110299504,228082137.03913066
108,MenACWY,5654.872102828697,4561.69110299504,228078900.27764916
108,MenACWY_MenB,21639.548843296485,4561.69110299504,228062915.6009087
108,MenABCWY,6541.159580994281,4561.69110299504,228078013.990171
109,MenC,2512.0553850922465,4244.8979863746545,212242387.26334763
109,MenACWY,5254.587459533834,4244.8979863746545,212239644.73127317
109,MenACWY_MenB,20871.02044082992,4244.8979863746545,212224028.2982919
109,MenABCWY,6413.883058998482,4244.8979863746545,212238485.4356737
110,MenC,2496.9168784477124,4552.423482619427,227618677.21409288
110,MenACWY,5235.104776434451,4552.423482619427,227615939.0261949
110,MenACWY_MenB,18256.352370839853,4552.423482619427,227602917.7786005
110,MenABCWY,6324.561896731072,4552.423482619427,227614849.5690746
111,MenC,2254.4975170324105,4611.714114179081,230583451.21143702
111,MenACWY,4741.220257140056,4611.714114179081,230580964.4886969
111,MenACWY_MenB,22230.173314418458,4611.714114179081,230563475.5356396
111,MenABCWY,7446.256960683205,4611.714114179081,230578259.45199335
112,MenC,2660.372153282211,4579.954222913038,228995050.77349862
112,MenACWY,5424.166965819432,4579.954222913038,228992286.9786861
112,MenACWY_MenB,20565.697585319896,4579.954222913038,228977145.4480666
112,MenABCWY,6534.614468983856,4579.954222913038,228991176.53118291
113,MenC,2467.590032689721,4537.432942073652,226869179.5136499
113,MenACWY,4712.967383107813,4537.432942073652,226866934.1362995
113,MenACWY_MenB,21923.016277479965,4537.432942073652,226849724.08740512
113,MenABCWY,7140.745675676237,4537.432942073652,226864506.35800692
114,MenC,2576.140662990798,3993.204160231965,199657631.87093526
114,MenACWY,5254.8751074113425,3993.204160231965,199654953.13649085
114,MenACWY_MenB,22005.343452626446,3993.204160231965,199638202.66814563
114,MenABCWY,6962.579894743797,3993.204160231965,199653245.4317035
115,MenC,2610.519168334805,4245.173232625506,212256051.11210695
115,MenACWY,4763.235659906394,4245.173232625506,212253898.3956154
115,MenACWY_MenB,21838.252860039433,4245.173232625506,212236823.37841526
115,MenABCWY,7245.65223130786,4245.173232625506,212251415.979044
116,MenC,2643.7473458896056,4509.556970547092,225475204.78000867
116,MenACWY,5159.09844067875,4509.556970547092,225472689.4289139
116,MenACWY_MenB,21036.922315798918,4509.556970547092,225456811.60503876
116,MenABCWY,7040.4069415363665,4509.556970547092,225470808.12041304
117,MenC,2605.2971263431587,4528.346410941778,226414715.24996257
117,MenACWY,5198.145792434472,4528.346410941778,226412122.4012965
117,MenACWY_MenB,21041.393735964277,4528.346410941778,226396279.15335295
117,MenABCWY,6788.537393314279,4528.346410941778,226410532.00969562
118,MenC,2617.0239241212294,4654.941671890114,232744466.5705816
118,MenACWY,5552.703531500513,4654.941671890114,232741530.8909742
118,MenACWY_MenB,22180.982344135162,4654.941671890114,232724902.61216158
118,MenABCWY,7386.507587623146,4654.941671890114,232739697.0869181
119,MenC,2661.2840974360247,4446.116215891678,222303149.51048645
119,MenACWY,5323.055694185403,4446.116215891678,222300487.7388897
119,MenACWY_MenB,21232.555915147903,4446.116215891678,222284578.23866874
119,MenABCWY,6598.105514868303,4446.116215891678,222299212.68906903
120,MenC,2496.99692037385,3607.1782031583452,180356413.16099688
120,MenACWY,5226.405769357927,3607.1782031583452,180353683.7521479
120,MenACWY_MenB,20308.27142783676,3607.1782031583452,180338601.88648942
120,MenABCWY,6955.6254902393985,3607.1782031583452,180351954.532427
121,MenC,2684.7690299064384,4412.742170727605,220634423.76735035
121,MenACWY,4793.8861863398115,4412.742170727605,220632314.65019393
121,MenACWY_MenB,21840.869948487245,4412.742170727605,220615267.66643178
121,MenABCWY,6903.35143992273,4412.742170727605,220630205.18494034
122,MenC,2477.5995708581236,4101.105409509126,205052792.87588543
122,MenACWY,5310.424858078508,4101.105409509126,205049960.0505982
122,MenACWY_MenB,19175.581740134094,4101.105409509126,205036094.89371616
122,MenABCWY,7203.745189678769,4101.105409509126,205048066.73026663
123,MenC,2581.120710717376,4520.561808173552,226025509.28796688
123,MenACWY,5570.362824009861,4520.561808173552,226022520.04585359
123,MenACWY_MenB,22239.490166455067,4520.561808173552,226005850.91851115
123,MenABCWY,6865.926646932328,4520.561808173552,226021224.4820307
124,MenC,2589.037942899626,4574.144321211509,228704627.02263257
124,MenACWY,5113.184302457319,4574.144321211509,228702102.876273
124,MenACWY_MenB,22206.848696405188,4574.144321211509,228685009.21187904
124,MenABCWY,7093.385834431287,4574.144321211509,228700122.67474103
125,MenC,2297.890361308003,3735.5342441059584,186774414.3149366
125,MenACWY,4770.499844516083,3735.5342441059584,186771941.7054534
125,MenACWY_MenB,20047.002935511795,3735.5342441059584,186756665.20236242
125,MenABCWY,6716.953948979682,3735.5342441059584,186769995.25134894
126,MenC,2523.0265439295463,4338.9994565933775,216947449.80312496
126,MenACWY,4991.673279832796,4338.9994565933775,216944981.15638906
126,MenACWY_MenB,22579.473063377358,4338.9994565933775,216927393.3566055
126,MenABCWY,6958.7282913772515,4338.9994565933775,216943014.10137752
127,MenC,2579.7304711000857,3626.463337346268,181320587.13684228
127,MenACWY,4949.159832527614,3626.463337346268,181318217.70748085
127,MenACWY_MenB,19949.361257715816,3626.463337346268,181303217.50605568
127,MenABCWY,6993.614346395642,3626.463337346268,181316173.252967
128,MenC,2481.3865847857405,4439.839852611377,221989511.24398407
128,MenACWY,5461.316753164086,4439.839852611377,221986531.31381568
128,MenACWY_MenB,21803.099701973908,4439.839852611377,221970189.5308669
128,MenABCWY,7480.061413345549,4439.839852611377,221984512.5691555
129,MenC,2599.9262180083765,4336.338175318404,216814308.8397022
129,MenACWY,5547.3088147891285,4336.338175318404,216811361.4571054
129,MenACWY_MenB,21730.215280485954,4336.338175318404,216795178.55063972
129,MenABCWY,7456.684640473729,4336.338175318404,216809452.08127972
130,MenC,2316.563940323467,4516.00677037037,225798021.95457816
130,MenACWY,4912.609641024731,4516.00677037037,225795425.90887746
130,MenACWY_MenB,19402.611115704185,4516.00677037037,225780935.90740278
130,MenABCWY,5556.883727522362,4516.00677037037,225794781.63479096
131,MenC,2625.5878873424695,4361.652286991769,218079988.7617011
131,MenACWY,4868.154233509477,4361.652286991769,218077746.19535494
131,MenACWY_MenB,18807.847162099613,4361.652286991769,218063806.50242636
131,MenABCWY,6439.889743524165,4361.652286991769,218076174.45984492
132,MenC,2511.7767576615074,4319.132118648189,215954094.1556518
132,MenACWY,5509.098754766306,4319.132118648189,215951096.8336547
132,MenACWY_MenB,20014.55209390233,4319.132118648189,215936591.38031557
132,MenABCWY,7227.514710207518,4319.132118648189,215949378.41769925
133,MenC,2418.467281827112,4349.752285973847,217485195.83141056
133,MenACWY,4906.565288267428,4349.752285973847,217482707.7334041
133,MenACWY_MenB,20828.741369654297,4349.752285973847,217466785.5573227
133,MenABCWY,7194.531773681008,4349.752285973847,217480419.7669187
134,MenC,2683.4643080537326,4404.932835024848,220243958.28693435
134,MenACWY,5335.32042034075,4404.932835024848,220241306.43082204
134,MenACWY_MenB,21165.487308500808,4404.932835024848,220225476.2639339
134,MenABCWY,6994.248430350192,4404.932835024848,220239647.50281206
135,MenC,2213.9118736226515,3755.2616460008317,187760868.38816798
135,MenACWY,5579.83917615244,3755.2616460008317,187757502.46086544
135,MenACWY_MenB,21433.855084296563,3755.2616460008317,187741648.4449573
135,MenABCWY,7278.365750042137,3755.2616460008317,187755803.93429154
136,MenC,2270.1748488348053,4500.743679310139,225034913.79065812
136,MenACWY,5303.128033424632,4500.743679310139,225031880.8374735
136,MenACWY_MenB,20951.551843726582,4500.743679310139,225016232.4136632
136,MenABCWY,7352.300506070057,4500.743679310139,225029831.6650009
137,MenC,2612.4702948014137,4232.82480149198,211638627.6043042
137,MenACWY,5024.346270395964,4232.82480149198,211636215.72832862
137,MenACWY_MenB,21491.217043957047,4232.82480149198,211619748.85755503
137,MenABCWY,7466.956480417212,4232.82480149198,211633773.11811858
138,MenC,2307.98407374941,4214.625304462197,210728957.2390361
138,MenACWY,5170.979645460217,4214.625304462197,210726094.2434644
138,MenACWY_MenB,18065.730417141618,4214.625304462197,210713199.49269274
138,MenABCWY,6956.5702335647775,4214.625304462197,210724308.65287632
139,MenC,2287.7008917135927,4417.383267065034,220866875.65235996
139,MenACWY,4671.206356120117,4417.383267065034,220864492.14689556
139,MenACWY_MenB,19941.186257575344,4417.383267065034,220849222.1669941
139,MenABCWY,7345.316277854984,4417.383267065034,220861818.0369738
140,MenC,2433.6164279152235,4274.571854656241,213726159.11638412
140,MenACWY,5274.765992846156,4274.571854656241,213723317.9668192
140,MenACWY_MenB,21331.82232988357,4274.571854656241,213707260.91048217
140,MenABCWY,7243.057519531552,4274.571854656241,213721349.67529252
141,MenC,2377.9434822171206,4483.697387292861,224182491.42116085
141,MenACWY,5188.014389785541,4483.697387292861,224179681.35025328
141,MenACWY_MenB,19323.804169646366,4483.697387292861,224165545.5604734
141,MenABCWY,7039.335783108944,4483.697387292861,224177830.02885997
142,MenC,2480.094482924605,4381.518607623059,219073450.28667003
142,MenACWY,5185.7429694459925,4381.518607623059,219070744.6381835
142,MenACWY_MenB,22123.702335871883,4381.518607623059,219053806.6788171
142,MenABCWY,7027.940946603747,4381.518607623059,219068902.44020635
143,MenC,2604.400468872079,3905.924723696949,195293631.78437856
143,MenACWY,5507.616076028657,3905.924723696949,195290728.56877142
143,MenACWY_MenB,20347.603147279355,3905.924723696949,195275888.58170018
143,MenABCWY,6882.157906694152,3905.924723696949,195289354.02694076
144,MenC,2434.4817465902033,4555.570677854606,227776099.41098374
144,MenACWY,5611.825143114923,4555.570677854606,227772922.0675872
144,MenACWY_MenB,21969.43350447995,4555.570677854606,227756564.45922583
144,MenABCWY,6682.908842360906,4555.570677854606,227771850.98388797
145,MenC,2322.932567690009,4407.505178937127,220372936.0142887
145,MenACWY,5271.704052111935,4407.505178937127,220369987.24280426
145,MenACWY_MenB,22637.69366963231,4407.505178937127,220352621.25318673
145,MenABCWY,6221.107964467359,4407.505178937127,220369037.83889192
146,MenC,2339.7634740849685,4249.6417878209695,212479749.62757438
146,MenACWY,5534.1021624436025,4249.6417878209695,212476555.288886
146,MenACWY_MenB,20812.329673721044,4249.6417878209695,212461277.06137475
146,MenABCWY,6820.65368046201,4249.6417878209695,212475268.737368
147,MenC,2296.7666976309615,4443.784910051604,222186948.73588255
147,MenACWY,4955.716537334558,4443.784910051604,222184289.78604287
147,MenACWY_MenB,19863.219488349452,4443.784910051604,222169382.28309184
147,MenABCWY,7359.779377483816,4443.784910051604,222181885.7232027
148,MenC,2420.795253678216,4556.969538526072,227846056.13104993
148,MenACWY,5084.191835678126,4556.969538526072,227843392.73446792
148,MenACWY_MenB,21608.147268523047,4556.969538526072,227826868.77903506
148,MenABCWY,6334.954289230158,4556.969538526072,227842141.97201437
149,MenC,2422.5698286468573,4496.151780924673,224805166.47640502
149,MenACWY,5639.90195578426,4496.151780924673,224801949.1442779
149,MenACWY_MenB,21476.56815560303,4496.151780924673,224786112.47807807
149,MenABCWY,7297.9343546429445,4496.151780924673,224800291.11187905
150,MenC,2538.7133958340614,4236.5894923583255,211826935.90452045
150,MenACWY,4642.7470700004715,4236.5894923583255,211824831.87084627
150,MenACWY_MenB,19006.385651758697,4236.5894923583255,211810468.23226452
150,MenABCWY,7696.658274031367,4236.5894923583255,211821777.95964226
151,MenC,2522.9633620729487,4137.676198198189,206881286.9465474
151,MenACWY,5168.626786194212,4137.676198198189,206878641.28312325
151,MenACWY_MenB,19842.69209773583,4137.676198198189,206863967.21781173
151,MenABCWY,7148.492492081225,4137.676198198189,206876661.41741738
152,MenC,2611.8184411040106,4290.127792936307,214503777.82837424
152,MenACWY,5535.210457281508,4290.127792936307,214500854.43635803
152,MenACWY_MenB,19984.53900085818,4290.127792936307,214486405.10781446
152,MenABCWY,6580.516274600354,4290.127792936307,214499809.13054073
153,MenC,2728.2117791450696,4503.78562556115,225186553.06627834
153,MenACWY,5295.9088189295535,4503.78562556115,225183985.36923856
153,MenACWY_MenB,17861.59638490942,4503.78562556115,225171419.68167257
153,MenABCWY,7599.405681298847,4503.78562556115,225181681.87237617
154,MenC,2462.7257024504006,4440.988464441033,222046960.4963492
154,MenACWY,5013.656413386207,4440.988464441033,222044409.56563827
154,MenACWY_MenB,20428.752058603215,4440.988464441033,222028994.46999305
154,MenABCWY,6634.753274210796,4440.988464441033,222042788.46877745
155,MenC,2477.5972711355976,4367.866940474098,218390869.42643374
155,MenACWY,4684.98924044038,4367.866940474098,218388662.03446445
155,MenACWY_MenB,19551.380888944976,4367.866940474098,218373795.64281595
155,MenABCWY,6977.179319570604,4367.866940474098,218386369.84438533
156,MenC,2579.6185629420456,3961.4218237878454,198068511.57082933
156,MenACWY,4951.0879680347225,3961.4218237878454,198066140.10142425
156,MenACWY_MenB,22140.70393451782,3961.4218237878454,198048950.48545775
156,MenABCWY,6062.610038048014,3961.4218237878454,198065028.57935423
157,MenC,2644.538807795383,4445.604242425915,222277567.58248794
157,MenACWY,5209.737453358234,4445.604242425915,222275002.38384238
157,MenACWY_MenB,20382.35485304939,4445.604242425915,222259829.7664427
157,MenABCWY,6732.430442605596,4445.604242425915,222273479.69085315
158,MenC,2502.9186320482186,4077.3071004769163,203862852.10521376
158,MenACWY,5073.646037358549,4077.3071004769163,203860281.37780845
158,MenACWY_MenB,19395.011184666244,4077.3071004769163,203845960.01266116
158,MenABCWY,6996.43406057838,4077.3071004769163,203858358.58978525
159,MenC,2378.3343865189936,4398.969937477209,219946118.53947392
159,MenACWY,5672.523363572398,4398.969937477209,219942824.3504969
159,MenACWY_MenB,21854.42392511334,4398.969937477209,219926642.44993535
159,MenABCWY,7202.118324991663,4398.969937477209,219941294.75553545
160,MenC,2181.3249394225954,4496.666504827134,224831143.91641727
160,MenACWY,5399.152753891776,4496.666504827134,224827926.0886028
160,MenACWY_MenB,20046.969661632596,4496.666504827134,224813278.27169508
160,MenABCWY,7365.680083945769,4496.666504827134,224825959.56127274
161,MenC,2622.2458283734704,4341.605861893933,217077670.8488683
161,MenACWY,5498.809194337489,4341.605861893933,217074794.28550234
161,MenACWY_MenB,20740.694571330867,4341.605861893933,217059552.40012535
161,MenABCWY,6947.177171701702,4341.605861893933,217073345.91752496
162,MenC,2554.009744330768,3128.1446767010207,156404679.8253067
162,MenACWY,5049.716541054457,3128.1446767010207,156402184.11850998
162,MenACWY_MenB,23823.04163285128,3128.1446767010207,156383410.79341817
162,MenABCWY,6420.679281872628,3128.1446767010207,156400813.15576917
163,MenC,2299.8545619928223,4209.038592640239,210449629.77744994
163,MenACWY,5070.184313172104,4209.038592640239,210446859.44769874
163,MenACWY_MenB,21387.839925075274,4209.038592640239,210430541.79208684
163,MenABCWY,7074.443334349425,4209.038592640239,210444855.18867758
164,MenC,2331.5617325841736,4492.364606944973,224615898.78551608
164,MenACWY,5100.452137307917,4492.364606944973,224613129.89511135
164,MenACWY_MenB,18507.975186592073,4492.364606944973,224599722.3720621
164,MenABCWY,7144.110704499792,4492.364606944973,224611086.23654416
165,MenC,2590.6050167115213,4019.0258371031596,200948701.25014126
165,MenACWY,5267.953235953294,4019.0258371031596,200946023.90192202
165,MenACWY_MenB,23230.964385674102,4019.0258371031596,200928060.89077228
165,MenABCWY,6483.608432303554,4019.0258371031596,200944808.24672568
166,MenC,2654.501510468233,4393.666320371497,219680661.5170644
166,MenACWY,5494.490797496731,4393.666320371497,219677821.52777737
166,MenACWY_MenB,21266.64574942019,4393.666320371497,219662049.37282544
166,MenABCWY,7330.906544786556,4393.666320371497,219675985.1120301
167,MenC,2409.459358808106,4363.270984877659,218161139.78452417
167,MenACWY,4910.532138299616,4363.270984877659,218158638.7117447
167,MenACWY_MenB,20197.44777152099,4363.270984877659,218143351.79611146
167,MenABCWY,7309.457994418785,4363.270984877659,218156239.78588855
168,MenC,2444.0571935488665,4217.749919674826,210885051.92654774
168,MenACWY,5023.250640637042,4217.749919674826,210882472.73310065
